# WASP-18, TESS 2-minute cadence, TESS Sector 02
# time is days from the first measurement, flux is normalised
time,flux
1.493098,0.9999155
1.494487,1.0006656
1.495876,0.9994882
1.497265,1.0004527
1.498654,1.0004660
1.500043,0.9993840
1.501432,1.0007097
1.502821,0.9996073
1.504210,1.0005361
1.505599,1.0010510
1.506987,0.9999686
1.508376,0.9986570
1.509765,0.9996347
1.511154,0.9997840
1.512543,1.0005195
1.513932,1.0004273
1.515321,0.9999183
1.516710,1.0001060
1.518099,1.0008863
1.519488,1.0009222
1.520877,0.9995472
1.522266,1.0003730
1.523655,0.9990508
1.525043,1.0006894
1.526432,0.9994975
1.527821,1.0002745
1.529210,0.9997813
1.530599,0.9997728
1.531988,1.0005067
1.533377,1.0012037
1.534766,0.9999203
1.536155,0.9992546
1.537544,0.9994900
1.538933,0.9996141
1.540322,0.9997516
1.541711,1.0004394
1.543100,1.0008989
1.544488,1.0005023
1.545877,0.9999876
1.547266,1.0004269
1.548655,0.9991079
1.550044,1.0001180
1.551433,1.0001094
1.552822,0.9995936
1.554211,0.9994765
1.555600,1.0006728
1.556989,1.0003057
1.558378,0.9992837
1.559767,0.9997988
1.561156,1.0000339
1.562545,1.0002471
1.563933,1.0002201
1.565322,1.0004304
1.566711,1.0002241
1.568100,1.0002312
1.569489,0.9993287
1.570878,1.0003648
1.572267,1.0008059
1.573656,1.0004617
1.575045,0.9998748
1.576434,1.0003140
1.577823,0.9996137
1.579212,1.0006925
1.580601,1.0003838
1.581989,1.0008384
1.583378,0.9990437
1.584767,0.9996030
1.586156,1.0004272
1.587545,1.0004688
1.588934,1.0004781
1.590323,0.9995775
1.591712,0.9999802
1.593101,1.0000272
1.594490,1.0000063
1.595879,0.9993100
1.597268,1.0005599
1.598657,0.9992445
1.600046,0.9995898
1.601434,1.0003470
1.602823,0.9990294
1.604212,1.0006645
1.605601,1.0014871
1.606990,1.0000657
1.608379,0.9997665
1.609768,1.0001095
1.611157,0.9999591
1.612546,1.0008481
1.613935,1.0006364
1.615324,0.9999503
1.616713,1.0000805
1.618102,1.0000518
1.619490,1.0001291
1.620879,0.9994793
1.622268,1.0000115
1.623657,1.0001954
1.625046,0.9997572
1.626435,0.9998981
1.627824,1.0000419
1.629213,1.0004466
1.630602,1.0003303
1.631991,1.0000347
1.633380,1.0003877
1.636158,1.0005261
1.637547,1.0000832
1.638935,1.0007107
1.640324,1.0001807
1.641713,0.9999065
1.643102,1.0005852
1.644491,1.0004131
1.645880,0.9996640
1.647269,1.0003654
1.648658,1.0004916
1.650047,1.0011821
1.651436,0.9997088
1.652825,0.9998139
1.654214,0.9996294
1.655603,0.9998793
1.656992,0.9987950
1.658380,0.9999140
1.659769,1.0001328
1.661158,0.9994930
1.662547,0.9994364
1.663936,0.9996743
1.665325,0.9991195
1.666714,0.9997040
1.668103,0.9998260
1.669492,0.9984099
1.670881,1.0009595
1.672270,0.9987853
1.673659,1.0007960
1.675048,1.0002434
1.676436,0.9997948
1.677825,1.0005609
1.679214,0.9995604
1.680603,0.9994320
1.681992,1.0001669
1.683381,0.9990327
1.684770,0.9994821
1.686159,0.9992448
1.687548,1.0008413
1.688937,0.9997844
1.690326,1.0005023
1.691715,0.9996292
1.693104,1.0004614
1.694493,0.9997122
1.695881,1.0005020
1.697270,0.9998484
1.698659,1.0004657
1.700048,0.9995191
1.701437,1.0001095
1.702826,0.9994698
1.704215,0.9999395
1.705604,0.9994027
1.706993,0.9999432
1.708382,0.9998873
1.709771,0.9997525
1.711160,0.9999553
1.712549,1.0002249
1.713938,0.9989727
1.715326,1.0002125
1.716715,0.9992942
1.718104,0.9999472
1.719493,0.9989297
1.720882,0.9997112
1.722271,0.9994212
1.723660,0.9988250
1.725049,1.0001492
1.726438,0.9991179
1.727827,0.9993503
1.729216,0.9994167
1.730605,0.9997887
1.731994,0.9993082
1.733382,0.9999473
1.734771,0.9989705
1.736160,0.9997430
1.737549,0.9985140
1.738938,0.9997925
1.740327,0.9987357
1.741716,0.9994142
